objectid,title,creator,description,display_template,language,date,source,object_location
1,[1b] Zeyl-i Vâsıf li-Vâsıf Târîh-i Mehâsinü'l-Âsâr ve Hakāîkü'l-Ahbâr,Ahmed Vâsıf Efendi,"Bismillâhirrahmânirrahîm [Nazm:] Ey nigârende-i zemîn ü zemân, 
V'ey nesak-sâz-ı ‘âlem-i imkân! 
Safha-zîb-i sutûr olan eserim, 
Eyle makbûl, Pâdişâh-ı cihân. 

ʻAzamet ü kibriyâ, ol Mâlikü'l-mülki leyse lehü fenâ hazretlerine sezâdır ki, mâhiyyât-ı ʻukûl u nüfûsu bî-mâdde vü müddet ihtirâʻ ve ecrâm-ı ʻulviyyât ü süfliyyâtı bî-âlet ü ʻiddet ibdâʻ edüp, tedbîr-i umûr-ı mülk ü melekût ve tertîb-i ʻavâlim-i lâhût u nâsûtda muʻîn u zahîr ve nasîr u müşîre muhtâc olmayup, aʻyân-ı mümkinâtı vücûb-ı vücûduna delîl-i sâtıʻ ve efrâd-ı kâyinâtı imtinâʻ-ı nazîr u şebîhine bürhân-ı kātıʻ edüp, nevʻ-i benî Âdem'i ber-fehvâ-yı ""Ve savveraküm fe-ahsene suvaraküm"" ahsen-i takvîm-i şeref-ʻazîmi ile dest-ârâ-yı iʻzâz vesâyir hayvânâtdan hilʻat-i nutk ve kisvet-i temyîz ile mümtâz eyledi. 

Nazım:
Tebârekellahu men-lâ ʻakle yüdrikühû, 
Ve lâ-tusavviruhu'l-efhâmu ve'l-fikerü. 

Ve dahi cihet-i intizâm-ı umûr-ı meʻâş u maʻâd ve iltîyâm-ı mehâmm-ı salâh u sedâd ve tevzîh-i vücûh-ı hall ü hürmet ve tetmîm-i revâtib-i fazl u niʻmet içün hüdât-ı sübül ve hülâsa-i cüz’ ü küll [2a] olan zümre-i rusül hazerâtını karnen-baʻde-karnin
mekmen-i ʻademden sâha-i vücûda îsâl ve her birine birer hâssa-i kudsiyye iʻtâ vü iczâl edüp, serserî-geşt-i vâdî-yi hayret ü dalâleti vesâyit-i hükm-i revâbıt-ı Nebeviyye'leriyle mehaccetü'l-hakk-ı hidâyete daʻvet ve sebk-ı rahmet ü nakmet ile bir fırkayı nâyil-i dest-mâye-i saʻâdet ve fırka-i uhrâyı girîve-gerd-i bâdiye-i şekāvet etmişdir. Li'l-müverrih:

Enbiyâ reh-güzîn insânend,
Hâdiyân-ı tarîk-ı îmânend,
Ân ki, dâred muhabbet-i îşân,
Tekye-zed ber-kusûr-ı bâğ-ı cinân

ve ber-medlûl-i ""Tilke'r-rusülu feddalnâ baʻzahüm ʻalâ baʻzin"" ol Mürettib-i hudûd-ı merâtib-i vâcib ü farz ve ol Bâlâ-nişîn-i erîke-i ""Züviyet liye'l-arz"" yaʻnî haber-i mübtedâ-yı evvel-i ""Evvelü mâ-halakallahü rûhî"", zarf-ı müstekarr-ı ferîde-i ""Ve mâ erselnâ min-kablike illâ ricâlen Nûhî"", şîrîn-beyân-ı ""Kitâb-ı lâ-reyb"", tûtî-zebân-ı
""Zalike min enbâ’i'l-ğayb"", hâce-i debistân-ı ""Fa'ksusi'l-kasasa leʻallehüm yetefekkerûn"", râz-dân-ı kitâb-ı ""Ve zikrâ li-kavmin yûkınûn"" olan Peygamberimiz Muhammedü'l-Mustafâ ʻaleyhi mine't-tahiyyâti evfâhâ hazretlerini ber-magzâ-yı, ber-magzâ-yi:

Sebekūke târîhan ve ente sebektehüm
Fazlen fe-ente's-sâbiku'l-mesbûk.

miyâne-i rusül-i kirâmdan intihâb ü intikā edüp, âyet:

""Levlâke levlâke le-mâ halaktü'l-eflâke""

hilʻatıyle kāmet-i risâletini tezyîn ve ümmet-i merhûmesini, âyet:

""Küntüm hayra ümmetin""

şerefiyyeti ile beyne'l-verâ tekrîm ü taʻyîn eyledi. ʽAleyhi ve ʻalâ [2b] âlihî ve sahbihi sılâtü salavâti'r-rahmâni, mâ-züyyineti'l-arzu, bi'l-ukhuvâni ve'l-hadîkatü bi-şakāyiki'n-nuʻmâni""
Amma baʻdü

maʻlûm ola ki, nevʻ-i benî Âdem içün intizâm-ı esbâb-ı dîn ü dâd ve iltiyâm-ı mesâlih-i sevâb u sedâd, tegāyür-i hıref ü sanâyiʻ ve tenavvuʻ-i emzice vü tabâyiʻ ile mümkin ve bekā-yı nevʻ ve teradüf-i şahs yek-dîgere lâzım gelan teʻâvün ü tenâsur ile hâsıl olur. Zîra efrâd-ı beşeriyyenin baʻzısı hâmil ü vazî‘ ve ba‘zısı şerîf ü refîʻ olup, vazî‘in refî‘a, hâmilin şerîfe ihtiyâcı olmasa, beyne'n-nâs
tekâfî vü tesâvî lâzım gelür. Ehvâ[ʼ]-i muhtelif ve devâʻî-yi gayr-i mü’telif olmak hasebiyle bir garazda iki re’y-i mübâyin-ictimâʻ ve bu takrîb taraf taraf zuhûr-ı şûr u şegab-meczûm ve halk birbirini iʻdâm ü ifnâya mütehâlik ü menhûm olup, bi'l-külliyye nizâm-ı ʻâlem muhtell ve şîrâze-i kâyinât münhall olur. ‘Arabî, ""Lev tesâve'n-nâssü le helekû cemîʻan"", pes."" Lâzım geldi ki muktezâ-yı nizâm-ı vücûd ve bâʻis-i bekā-yı her-mevcûd olan kıstâs-ı müstakīm-i ʻadâlet ile o makûle ve mütehâlifü'l-etvâr olan eşhâsı ""Enzili'n-nâse menâzilehüm"" makāmına tenzîl ve lâyıkı üzere aʻmâl ü eşgāl ile nâmûs-ı siyâseti tekmîl içün her karn ü ʻasrda bir vücûd-ı kâmil mevcûd ola. Hikmet i ʻilmiyyede müberhendir ki, siyâset-i mülkiyye iki nevʻdir: Biri, Siyâset-i Fâzıla'dır. Bundan maksûd ifâzat-ı ʻadl ve işâʻat-ı ihsân ü bezl ve takviyet-i [3a] dîn ve temşiyet i sıdk u yakīn ve zabt-ı memâlik ve emn-i mesâlik ve terfîh-i ʻibâd ve taʻmîr-i bilâddır. Bu siyâset sâhibine İmâmü'l-müslimîn ıtlâk ederler. İkincisi Siyâset-i Nâkısa'dır. Bundan murâd, istîfâ-yı lezzât-ı hissî ve mütâbeʻat-ı şehevât-ı tabîʻî ve istirkāk-ı nâs ve istiʻmâl-i cevr ü be’îs ve gasb-ı emvâl ve hetk-ı astârdır. Bu siyâsete tegallüb derler. Siyâset-i Fâzıla, sâhib-i dîn ü şerîʻat ve ʻilm ü hikmete temessük edüp, zâtını mâlik-i şehvet ve gālib-i tabîʻat eylerek zîr-destân u reʻâyâya rıfkıle muʻâmele ve memleket-i ʻadl ü ʻafâf ve ihsân ü insâfla ârâste ve garaz-ı aslîsi tekmîl-i ahlâk ve hüsn-i seciyyet ve tahsîl-i fevz ü saʻâdet olduğundan zıllullah ve ulü'l-emr ıtlâkına şâyeste olur. Siyâset-i Nâkısa sâhibi sâlik-i cevr ü iʻtisâf ve târik-i semt-i iʻtidâl ü insâf olup, batş ü kahr ve kesr ü kasr şîmeleriyle vedâyîʻ-i Hâliku'l-berâyâ olan sekene-i memâlikini havel ü ʻabîd ve hadem ü memâlîk iʻtibârında tutup, zâtını dahi esîr-i Nefs-i emmâre edüp, memâlikini havf ve ıztırâb, tenâzuʻ ü inkılâb ve ʻunf ü ʻadâvet ve tetâvül ü hasâret ile memlû eder ve hükemâ demişlerdir ki: ""ed-Dînü ve'l-mülkü tev’emâni lâ yetimmü ehadühümâ illâ bi'l-âhari"" bu takdîrde dîn, esâs mesâbesinde ve mülk, erkân
makāmında olur. Bî-rükn olan esâs zâyiʻ olduğu gibi, rükn-i bî-esâs dahi harâb olur. Lâ-cerem hikmet-i İlâhiyye [3b] bunu iktizâ eyledi ki, kavâʻid-i dîn-i enbiyâ ile mümehhed ve deʻâyim-i devlet-i mülûk, sütûde-i sülûk-i İslâm'la mü’ekked olup, merâsim-i müzâheret-i devlet ile umûr, dîn-i karîn-i istimrâr ve evzâʻ-ı devlet, meyâmin-i kavânîn-i dîn ile istikrâr bulup, hukūk-ı merkez-i asliyyesinde karâr eyleye ve-li-hâzâ cemmâze-i mahmil-i Saltanat, sevk-i sâr-bân-ı nüdâvilühâ ile gâh-ı dergâh-ı hulefâ vü selâtîn, nasafet-karîn-i şerîfü'l-usûle müsûl ile menâfiʻ-i ʻadl ü dâdı dârü'l-emân-ı mülk-i cihâna celb ü derc ve gâh-ı hayme-gâh-ı havâkīn-i cevr-âyîn-i Etrâk u Moğol'a inâha ile basît-i gabrâ, kesb-i sûret-i herc ü merc etmişidi. Ancak ""Ve emmâ ez-zebedü fe-îdhebü cüfâ’en"" medlûlü üzere müddet-i yesîrede rûznâmçe-i devlet-i sûrîleri ""Ke-tayyi's-sicilli li'l-kütübi"" matvî olup, dîn-i mübînin te’yîdini irâde ile re’s-i mi’e-i sâbiʻada Hallâk-ı ʻale'l-ıtlâk devhatü'l-mecdi'l-ʻOsmânî ""Kāyimen ʻale's-sâk"" zîynet-bahş-ı bostân-serây-ı âfâk edüp, ""Ve emmâ mâ-yenfeuʻ'n-nâse fe-yemküsü fî'l-arz"" nass-ı şerîfi üzere vâhiden-baʻde-vâhidin ol Şehriyârân-ı kesîrü'l-mehâmid erâ’ik-nişîn-i Saltanat-ı ʻuzmâ olup, me’âsir ü mefâhirleri münteşir-i çâr-cihet-i rûzgâr ve vekāyiʻ ü melâhimleri maʻlûm-ı kātınân-ı her-diyâr olduğundan gayri, her biri şümûl-ı ʻinâyeti-i İlâhiyye ile mevsûf ve meziyyet-i ʻakl ü hikmetle maʻrûf olup, Siyâset-i Fâzıla ile memleketleri maʻmûr ve ikāme-i hudûd-ı İlâhiyye ile ʻibâd-ı zaʻîfetü'l-eyâdı bahr-i nevâl vü ʻâtıfete [4a] mağmûr eylediler. ""Ceʻallallâhu aʻmâlehüm mebrûrahû ve mesâʻiyehûm meşkûrahû.""
Vaktâ ki, nevbet-i Hilâfet-i rûz-efzûn-i ʻOsmânî ve evreng-i gerdûn-rifʻat-ı Süleymânî, Padişâh-ı heft-iklîm ve Şehinşâh-ı Sâhib-dîhîm, Sâhib-kırân-ı kader-tüvân, Mâlik-i rikāb-ı gerden-keşân, li'l-müverrih: 

 Şâh-ı şâhân-ı kudsiyân-pâye, 
 Şems-i tâbân-ı âsumân-sâye. 

 terkîb-i bend-i eczâ-yı kānûn-ı maʻdelet, muslih-mizâc-ı mülk ü millet, el-Gavsü'n-nâsırı li-ʻibâdillahi tahte kıbâbihî, el-Müteferridü bi-kemâli'ş-şeyhûheti fî-şebâbihî, Sultanü'l-maşrıkayn ve Hâkānü'l-hâfıkayn, es-Sultân Selîm Hân ibnü's-Sultân Mustafâ Hân bin es-Sultân Ahmed Hân meddallahü tınâbe sürâdikāti iclâlihî şarkan ve garban me'ʼtelefe'l-ferkadân ve'htelefe'l-mülevvân ve ceʻale ʻömrahü'ş-şerîfe etûle min-atveli silsileti'l-bürhân hazretlerine bi'l-irsi ve'l-istihkāk resîde ve menşûr-ı zafer-mevfûr-ı müstemirrü'z-zuhûrlarına tevkīʻ-i refîʻ-i âyet, ""İnnâ ceʻalnâke halîfeten fi'l-arz"" keşîde kılındı. Tebâşîr-i sabâhü'l-ʻîd-i saltanatları rûz-i fîrûzundan ilâ-hâzâ'l-ân şerâyit-i Siyâset-i Fâzıla'yı min-cemîʻi'l-ebvâb hâvî olup, sarâmet-i kalemi şehâmet-i tîğ ile mecmûʻ ve şükûh-ı devleti şeref-i dîn ü şerîʻat ile meşfûʻ edüp, fezâyîl-i nefsâni ve kemâlât-ı insânî ve cevdet-i karîha ve fikret-i sahîha zât-ı hümâyûnlarında emr-i tabîʻî olduğundan fazla, refʻ-i mezâlim ve neşr-i merâhim ve sedd-i sügūr ve defʻ-i şürûr ve terfîh-i ʻibâd ve taʻmîr-i bilâd, semîr-i zamîr-i ilhâm [4b] -tahmîrleri olup, sıdk-ı niyyet ve safvet-i ʻakīdet ve hulûs-ı ʻazîmetleri bereketiyle yevmen-fe-yevmen devlet-i rûz-efsûnları kuvvet ü miknet peydâ ve eʻâdî-yi dîn ü devletden ahz-ı sâra dâyir olan esbâbı dahi saʻy ü himmet-i Mülûkâneleri'yle karîben sûret-nümâ olup, vakt ü zemân-ı saʻd-ı iktirânlarında inşâ’allâhü Teʻâlâ aʻdâ, makhûr ve memâlik, maʻmûr
ve kâffe-i nâs, husûl-i mekāsıdlarıyla mesrûr olacağları eltâf-ı İlâhiyye'den müstebʻid ü dûr değildir. 

 Çünki, Mülûk-i sütûde-sülûk enârallâhü berâhînehüm hazerâtından cilve-ger-i mücellâ-yı bürûz olan âsâr u siyer ve ahbâr u ʻiber ahlâfa mûcib-i nasîhat ve ʻumûm nâsa vesîle-i tehzîb-i hulk u seciyyet olduğu zâhirdir. Li-ecli-zâ her devlet ü saltanatda çâr-bâliş-nişîn-i eyvân-ı maʻdelet olan pâdişâhlar vakt ü zemânlarında vâkiʻ olan havâdisât-ı yevmiyye ve vukūʻât-ı dîvâniyyelerin muʻâsırlarından birer ehl-i hünere zabt u tedvîn etdirmekle, ibkā-yı şân u nâm ve ihyâ-yı sünen-i eslâf-ı kirâm ederler idi. Devlet-i ʻaliyye-i ebediyyü'l-istimrârda dahi bu kāʻide-i marzıyye merʻiyye olup, her ʻasırda bir münşî-yi yegâne zabt-ı vekāyiʻ-i zemâne edüp, bin tarihinden sonraya dek Şehnâmeci ʻunvânıyla ihtisâs ve ʻadem-i râbıta-i hâlden nâşî, tevellüd eden ʻârıza-i cümûd-ı tabîʻatlerin defʻ içün taʻyîn-i hâss eyledikleri dahi baʻzı tarîhlerde musarrahdır. Tedkīk ü tahkīk ile cemʻ ü telfîk eyledikleri tevârîh-i ʻibret-mezâhir el-hâletü hâzihî mütenâvil-i eyâdî-yi bâdî vü hâzır ve belki [5a] mâ-yuʻavvilü ʻaleyh ekâbir ü esâgırdır. 

 Bu bende-i mültâʻ-ı kasîru'l-bâʻ yanî Ahmed Vâsıf ki, Mektûbî ve Âmedî hulefâlığından neş’et ve silsiletü'z-zeheb-i hâcegâna iltihâk ile yigirmi beş seneye karîb zemândan berü devr-i menâsıb ve katʻ-ı merâtib eyleyerek, nâyil-i niʻam-i Devlet-i ebed-müddet olmuşidim. Hüdâvendigâr-ı mebrûr ʻaleyhi rahmetü Rabbi'l-gafûr zemânında beş sene mikdârı tahrîr-i vekāyiʻa me’mûr olup, şîrâze-bend-i vücûd olan Târîh'imiz bi'n-nisbeti il-gayrihî makrûn-ı sıhhat ü selâmet ve vecâzet-i elfâz ü işâret ve esbâb-ı mûcibü'l-ittiʻâz ile makbûl-i tıbâʻ-ı erbâb-ı kemâl ü fazîlet olduğundan gayri ne ki, endâz-ı mütâlaʻa olan ashâb-ı dirâyet ü insâf, münâsebet-i lafziyye vü maʻneviyye iltizâmıyla târîhime Târih-i Vâsıf demeyüp, Târîh-i Vassâf derler idi. Bu hâl ile imrâr-ı evkât ve zabt-ı havâdis-i kâyinât eyler iken, bi't-tab‘ menfûrum olan Sefâret gāyilesine mübtelâ ve ʻavdet vukūʻuna dek hıdmet-i mezkûre niyâbeten birine
ihâle olunmak irâde-i katʻiyyesi rû-nümâ olmuşidi. İtmâm-ı emr-i Sefâret'le Âsitâne-i saʻâdet'e ʻavdet olundukda, Ordu-yi hümâyûn hareket etmiş bulunup, vakâʻnüvîslerin dahi seferde vücûdları de’b-i dîrîn olduğundan, bi'l-asâle Enverî Efendi'ye tekrâr ihâle olunup, çok geçmeden cülûs-i hümâyûn-ı meymenet-makrûn vukūʻ bulup, o hılâlde levha-tırâz-ı sünûh olan vekāyiʻ kalem-i ʻÂcizâne'm ile zabt olunur iken, [mısra]‘: Ahmed pârîne-râ bâz-ı hemân hâl şod. meseli üzere tekrâr hıdmet-i [5b] mezkûre ʻuhde-i liyâkatime tefvîz olunup, sefere me’mûr olmuşidim. Ordu-yi hümâyûn'da vukūʻ bulan havâdis bî-kem ü kâst, sahîh ü râst kaleme alınup, tebyîza zemân müsâʻid olmazdan mukaddem, nazm: Fülk-i dil çıkmadan kenara dahi, Rûzgâr atdı bir diyâra dahi. mefhûmu üzere sefer-ender-sefer zuhûruyla hıdmet-i mezkûreden mehcûr ve ıztırâb-ı hâl ile bî-şuʻûr olmuşidim. Ordu'da kaleme aldığım havâdis-i kevniyye ve cülûs-ı hümâyûn vukūʻunda Âsitâne'de zabt eylediğim vekāyiʻ-i yemiyye âharlara sermâye ve belki dest-mâye olup, harf-i vâhidini ʻadem-i tagyîr ile mahalleri geldikçe mücelledlerine idrâc ve huzûr-ı mevâhib-mahsûr-ı Şâhâne'ye takdîm ile nâyîl-i kerem ü ibtihâc oldular. Li'l-Müverrih: Rûz u şeb çekdiğim meşakkatler, Gayra oldu netîce-bahş-ı merâm, Nahl-ı ʻirfânı gars eden ben idim, Safha-i dehre bir nice eyyâm, Vakti geldikde bâr verdikde, Etdi âgyârı hayf-ı şîrîn-kâm.
terâneleriyle dem-sâz-ı elem ve böyle bir Şehriyâr-ı mekādir-şinâs ve dâver-i maʻârif istînâs dâme fî-ʻavni Hâlıku'n-nâs zemânında nakd-ı nâ-sere-i hüner ü maʻrifetim karîn-i revâc olmak temenniyâtıyla dest-i ber-dâşte-i dergâh-ı Vâhibü'n-niʻam iken ""el-Mülûkü mülhemûn"" fehvâsı üzere bu esnâda çâker-i Kemter'leri hakkında bahr-i zehhâr-ı merhamet-i Mülûkâne'leri mevc-engîz-i zuhûr ve Enverî Efendi'yle Edîb Efendi'nin zabt eyledikleri vekāyiʻ müceddeden kaleme alınmak ve fî-mâ-baʻd nev-be-nev ser-zede-i bürûz olan havâdisâtı [6a] nakş-pezîr-i harîr tahrîr etmek bâbında hatt-ı hümâyûn-ı mevhebet-makrûnları şeref-rîz-i sudûr ve huzûr-ı Sadrü's-südûr'da telebbüs-i hilʻat ile nâyil-i etemm-i sürûr olduğumdan gayri, hakk-ı ʻUbeydânem'de âsâr-ı merhamet ü şefkat-i Tâcdârî mahsûs olduğundan, ʻîd ber-bâlâ-yı ʻîd eyleyerek îfâ-yı me’mûriyyete şedd-i hırâm-ı ihtimâm ve cülûs-ı hümâyûna gelince mukaddemâ Enverî Efendi'nin zabt eylediği bir senelik vekāyiʻ baʻde't-tashîh mücelled-i evvele ilhâk olunmak iltizâm olunup, cülûs-ı hümâyûn ibtidâsından bu âna gelince zabt olunan vekāyiʻ-i müteferrika dahi ilâ-mâşâ’allahü Teʻâlâ ""el-Belâğatü mâ-raziyethü'l-ʻâmme ve kabilethü'l-hâssa"" taʻrîfi üzere tenâfür ü garâbetden âzâde olarak tedvîn ve tuhfe-i meclis-i hâssü'l-hâss-ı Şehriyâr-ı bâhirü't-temkîn kılınur. ""Ve le-ʻamrî hakīkun bi-en yüsemmâ hâze't-târîh bi-Mehâsinü'l-Âsâr ve Hakāyiku'l-Âhbâr ve eselüllâhe en yeşraha sadrî fî-telfîkı'l- kelâmi ve hüsnî beyânihî ve eʻûzü bi-hî min-zeyğîl kalemi ve tuğyânih""î",,,1203,Yavuz Bülbül,
